0.0916464	-0.349208	-0.332027	-0.871443	
0.227354	-0.932052	0.282043	0.00641726	
0.167103	-0.224873	0.525339	0.803447	
0.27858	0.770405	-0.558483	-0.130253	
0.920913	-0.381466	-0.0769962	0.0217818	
0.458155	0.546596	0.455874	-0.532453	
0.293797	-0.000463675	0.654004	-0.69711	
0.444598	0.693862	-0.566431	0.00661358	
0.0508686	0.988477	0.141465	-0.0176963	
0.161168	-0.703512	-0.1537	-0.674887	
0.171553	0.912505	0.357137	-0.101769	
0.530974	0.299855	-0.48883	0.623859	
0.100235	-0.614981	-0.754776	0.205099	
0.461739	-0.464645	0.642338	0.397873	
0.124469	-0.429048	0.529952	0.720817	
0.804896	-0.144152	-0.100553	-0.56679	
0.299144	-0.629579	-0.469977	-0.541539	
0.346745	-0.254016	-0.562485	-0.706296	
0.403963	-0.797962	0.0208922	0.446804	
0.689322	-0.539345	-0.277644	-0.396051	
0.0450295	0.156839	0.80438	0.571268	
0.176324	-0.211328	-0.652606	0.705944	
0.360363	0.340611	0.694176	-0.521768	
0.603197	0.114317	-0.222568	-0.75733	
0.462112	0.356919	-0.0521969	0.810146	
0.0962221	-0.655344	-0.405431	-0.629993	
0.251658	0.354335	0.555488	0.708906	
0.655366	-0.0345182	0.0619281	-0.751977	
0.788806	-0.00472426	0.02419	-0.614148	
0.415641	0.872539	0.242822	-0.0834039	
0.835267	-0.0842026	-0.542138	-0.0364021	
0.190655	-0.0793812	-0.692147	-0.69158	
0.441876	-0.175161	0.8605	0.183314	
0.0565543	-0.93169	0.201234	0.297087	
0.460747	0.427417	0.757172	0.178096	
0.408585	-0.231074	-0.167148	0.86702	
0.518852	-0.75334	-0.294886	-0.276249	
0.293991	0.521371	0.775749	-0.199887	
0.431736	-0.0194558	0.458626	-0.776458	
0.584922	0.496437	-0.129237	0.628263	
0.637363	0.76596	-0.0207127	0.0815087	
0.706956	0.225121	0.609952	0.278375	
0.113161	-0.828948	-0.509436	0.201284	
0.59832	-0.66209	0.443778	0.0819271	
0.971638	-0.228071	-0.0357806	0.0512168	
0.502794	-0.78306	0.0182402	0.365625	
0.588598	-0.731305	-0.337438	0.0698632	
0.849941	-0.467168	-0.0318674	-0.241533	
0.439145	-0.559428	-0.0996189	0.695894	
0.068383	-0.980225	0.0948327	-0.159655	
0.647011	0.140394	0.506818	-0.552089	
0.573072	0.473837	-0.386862	-0.545348	
0.799637	0.353988	0.154527	0.459777	
0.846606	0.229388	-0.120108	-0.464989	
0.892939	0.419617	0.0548109	0.153548	
0.529518	-0.214168	0.0206036	0.82056	
0.435394	0.593171	0.619217	0.274136	
0.0236571	0.643902	0.503072	0.575976	
0.327393	0.612183	-0.3084	-0.650335	
0.727936	-0.030504	0.677489	0.100934	
0.757388	0.61875	0.102982	0.181398	
0.547559	-0.0657336	-0.825319	-0.121275	
0.263473	0.289124	-0.400063	-0.828818	
0.565977	0.437589	0.698668	0.00694079	
0.15375	0.489539	0.835054	0.198486	
0.0742048	0.589653	-0.799309	0.0889305	
0.86763	0.0223479	0.0795601	0.490294	
0.182558	-0.693019	0.245161	-0.652911	
0.760352	0.160903	0.321176	-0.541129	
0.917804	-0.342237	0.0188919	0.20038	
0.338411	0.169208	-0.146784	-0.913948	
0.350572	0.293342	-0.143894	-0.877692	
0.0894491	-0.845653	-0.083863	-0.519459	
0.603458	0.404416	0.463812	-0.507114	
0.496793	0.616121	-0.604555	0.0900356	
0.480065	-0.0593904	-0.118095	0.867216	
0.45624	0.652075	0.366056	0.482335	
0.184042	-0.122432	0.890846	0.396904	
0.179149	0.269816	-0.699711	0.636797	
0.570958	0.467207	0.535719	-0.410768	
0.523299	0.518051	0.532467	0.417445	
0.313891	0.83527	0.157836	-0.422947	
0.344163	-0.538435	-0.358606	-0.680471	
0.252663	0.67971	0.679606	0.110864	
0.352047	-0.488678	-0.785098	-0.14449	
0.209766	0.860799	0.348611	-0.305767	
0.113065	-0.853501	0.183743	0.474333	
0.252181	0.61984	-0.310269	0.67523	
0.679341	0.647399	0.326649	-0.112561	
0.613469	-0.139165	-0.415439	0.657038	
0.836981	-0.178164	-0.0283268	0.516641	
0.523314	0.250019	-0.631276	-0.514902	
0.748642	-0.0185577	0.479841	0.457104	
0.882273	0.00163198	0.470628	0.0100656	
0.301586	-0.0955151	-0.695034	-0.64564	
0.353437	-0.326351	0.734156	0.479157	
0.230978	-0.584286	0.744128	0.227009	
0.228742	0.482602	-0.630519	-0.563221	
0.518854	0.100596	0.291722	0.797226	
0.40548	0.337909	0.773333	-0.351226	
0.0442119	0.462552	-0.714053	0.52366	
0.153664	0.0253441	-0.742665	0.651302	
0.334411	-0.305453	0.300322	-0.839449	
0.279498	0.885484	0.073257	0.363913	
0.213735	-0.133452	0.686592	-0.681982	
0.114131	0.487478	-0.439732	-0.745637	
0.296943	0.11255	0.615846	-0.721034	
0.00379019	0.681703	0.31523	-0.660224	
0.530866	0.616827	-0.104294	0.57169	
0.737103	0.166174	-0.626507	-0.191191	
0.357861	-0.413684	0.542378	0.637673	
0.204648	-0.868726	-0.0561224	-0.447532	
0.440981	0.667375	0.160303	-0.578316	
0.379593	0.838177	0.366465	-0.138103	
0.423251	-0.358021	-0.187532	-0.810871	
0.346659	-0.471687	-0.802155	-0.117842	
0.383001	0.479225	0.72164	0.320764	
0.462088	0.453099	-0.453006	-0.613157	
0.614386	0.558338	0.346512	0.436713	
0.0157972	-0.997978	0.00474206	0.0613883	
0.318304	0.925305	-0.0760348	0.191607	
0.930681	-0.273534	-0.114294	0.214358	
0.0534128	-0.0973292	0.276263	0.954648	
0.227413	-0.620497	0.73598	0.146974	
0.681253	0.438571	-0.414943	0.413971	
0.00895092	-0.918757	-0.321906	-0.228433	
0.635606	-0.0514256	0.721238	-0.270511	
0.0663554	0.239085	-0.175438	-0.95271	
0.277418	-0.355006	0.89053	0.0629723	
0.386621	0.845994	0.341992	-0.133642	
0.36416	0.0388974	0.658723	0.657235	
0.296372	0.599819	0.707738	0.22691	
0.502902	-0.202858	-0.24946	0.802314	
0.624583	0.573592	-0.246765	0.469037	
0.0309492	0.299662	-0.913599	0.273097	
0.69849	0.383381	-0.0223254	-0.603848	
0.557265	-0.568513	-0.426241	0.429613	
0.736534	-0.424017	-0.445046	-0.282244	
0.301963	0.704639	-0.641697	0.0229495	
0.441695	-0.315531	0.0973027	-0.834193	
0.519421	0.514096	0.52215	-0.439621	
0.191753	0.152489	-0.946767	-0.208829	
0.793062	0.20929	-0.282187	-0.497616	
0.0307412	-0.995326	0.0643809	0.0650927	
0.694635	-0.407177	0.438294	-0.399485	
0.236888	-0.397457	0.0715079	0.883628	
0.50916	0.687462	0.106018	-0.506865	
0.124184	0.624121	-0.705675	-0.311567	
0.0193198	-0.226147	-0.118131	-0.96671	
0.504041	0.218708	-0.120181	0.826841	
0.123247	-0.967609	-0.114098	-0.188478	
0.910546	0.0487998	-0.0505404	-0.407395	
0.118648	0.256171	0.273354	-0.919552	
0.282209	-0.0475165	-0.792034	-0.539243	
0.357592	-0.237848	-0.889779	-0.154431	
0.669976	0.604718	-0.0812517	-0.422902	
0.970811	-0.217891	-0.0977372	0.0222742	
0.206122	-0.487993	-0.137072	0.837011	
0.330354	-0.42247	-0.837033	-0.108448	
0.625728	-0.369096	-0.423302	-0.54134	
0.576759	-0.520974	-0.260081	0.572968	
0.803005	-0.130694	0.349097	-0.46501	
0.55396	0.217725	0.4966	-0.631754	
0.285395	0.249794	0.904256	-0.196145	
0.337227	-0.181942	-0.137079	-0.913446	
0.00355164	-0.342078	-0.841234	-0.418684	
0.149045	-0.500612	0.640455	0.563019	
0.766727	0.526215	0.0173755	-0.367322	
0.0214006	-0.320352	0.517796	-0.792971	
0.0262697	-0.837119	-0.191493	0.511735	
0.535844	0.200372	0.00860342	-0.820152	
0.756123	0.0111522	-0.249624	-0.604848	
0.238344	0.671225	-0.422376	0.560578	
0.817194	-0.133602	0.343655	0.442997	
0.163051	-0.210057	-0.378342	0.88665	
0.713103	-0.699711	-0.0100707	0.0422809	
0.667473	-0.548853	-0.0891999	-0.495262	
0.47833	0.151519	-0.182834	-0.845467	
0.0590084	0.611954	0.769267	0.173951	
0.116983	0.802447	-0.443664	-0.381518	
0.401633	-0.00556954	0.809479	0.428256	
0.813437	-0.187057	0.342113	-0.431612	
0.0904471	-0.410974	0.778329	0.465965	
0.927598	0.168266	0.129872	0.307216	
0.00121441	0.539699	0.179118	0.822582	
0.408446	0.271003	0.457857	-0.741684	
0.915514	-0.201492	0.31619	-0.145803	
0.686076	-0.694236	-0.214041	-0.0390306	
0.354448	0.782395	0.23343	-0.45578	
0.214021	-0.664842	-0.0938181	0.709491	
0.0162964	0.963474	0.150234	0.221091	
0.711094	0.187215	-0.567692	0.370165	
0.810804	-0.345663	-0.143453	-0.45004	
0.0302667	-0.926498	-0.258412	0.271861	
0.912966	-0.0751276	0.0320412	0.399778	
0.162795	0.922421	0.0324208	0.348691	
0.0140807	0.954385	-0.178488	-0.238942	
0.762254	0.226791	0.589234	-0.142613	
0.0641841	-0.250524	0.951808	0.16486	
0.810647	0.179974	-0.279213	0.482183	
0.589373	0.310231	-0.530667	-0.524203	
0.168789	0.73128	0.630016	-0.199551	
0.772338	0.465519	-0.431593	-0.0226628	
0.0262362	0.760511	-0.519916	-0.388101	
0.590028	0.0751495	-0.708939	0.378978	
0.0611265	0.81629	-0.530826	-0.21945	
0.530903	0.0634837	-0.0962019	0.839558	
0.917076	0.283618	-0.280034	-0.010663	
0.651205	0.121046	-0.728584	-0.174484	
0.887414	-0.327178	-0.166366	0.278878	
0.127471	0.424571	-0.805209	0.393866	
0.290065	-0.25361	-0.804836	-0.451424	
0.508354	0.0161938	0.359707	0.782256	
0.855581	-0.27125	-0.357288	0.258361	
0.455264	0.674319	0.559822	0.156933	
0.501646	-0.247793	-0.77399	-0.296461	
0.0976942	-0.64839	-0.752357	0.0632797	
0.371417	0.752223	-0.398486	0.3707	
0.278415	-0.247302	0.253027	-0.892919	
0.255155	0.488545	-0.0275269	-0.833944	
0.505142	0.475011	-0.415469	-0.588711	
0.134916	-0.248264	-0.291335	0.91394	
0.107194	0.554806	-0.440894	-0.697361	
0.326653	0.69053	0.462075	-0.450503	
0.230842	0.362026	-0.248673	0.868223	
0.327765	0.516845	-0.397602	-0.683633	
0.07275	-0.375576	-0.720935	0.577843	
0.44971	0.26392	0.672007	-0.525846	
0.714783	0.137747	0.673501	-0.128482	
0.641635	0.652003	0.10181	-0.390936	
0.158199	0.531783	0.100064	-0.825934	
0.151684	0.249008	-0.662135	-0.690337	
0.102993	0.602374	0.0954548	0.785765	
0.523495	0.403725	-0.38108	0.646325	
0.14568	-0.381199	-0.478168	0.777702	
0.382717	0.856389	0.131039	0.320864	
0.785995	-0.214146	-0.550309	0.183069	
0.420133	0.599236	0.678163	0.0670744	
0.601657	-0.656225	0.379333	-0.25196	
0.0637423	0.129089	-0.0803046	0.986319	
0.0426856	-0.749468	-0.659797	-0.033826	
0.545261	0.508934	0.271754	0.608134	
0.850961	0.235468	-0.394386	0.254716	
0.945388	-0.066636	0.295163	-0.121157	
0.344904	0.485005	0.454689	0.662623	
0.41476	-0.727495	0.436837	0.328479	
0.533074	-0.409672	-0.316779	-0.669068	
0.381552	-0.0802521	0.131229	-0.911459	
0.282289	0.49119	-0.103016	-0.817578	
0.677579	-0.562173	0.394735	-0.262741	
0.885961	-0.210346	0.38204	-0.157709	
0.0516868	-0.0122509	-0.773814	-0.631182	
0.466613	0.74203	-0.115702	-0.467201	
0.296919	0.827257	-0.419891	-0.226223	
0.453178	0.635223	-0.43532	0.449019	
0.857305	-0.352262	0.220043	0.304172	
0.931004	0.235766	-0.202144	0.191792	
0.217484	-0.746437	-0.0842407	0.623246	
0.594555	-0.702359	-0.216562	0.326031	
0.297984	0.296298	-0.803472	-0.421718	
0.951598	0.149226	0.265608	-0.0405511	
0.134117	-0.3503	0.569186	-0.731662	
0.257052	0.089879	0.727271	-0.630019	
0.95828	-0.241745	0.0572001	-0.141378	
0.578777	0.297166	-0.408463	-0.640209	
0.36122	-0.473016	-0.584308	-0.551688	
0.511493	0.432079	-0.56403	0.483273	
0.513788	0.841103	0.0907797	-0.14257	
0.210909	-0.65913	-0.251151	-0.676748	
0.262844	-0.632663	-0.72054	0.107108	
0.0559062	0.937793	-0.160506	-0.302747	
0.478604	-0.0881625	-0.066813	-0.871035	
0.197251	-0.409314	0.856553	0.244687	
0.897225	0.185274	0.354475	-0.187107	
0.628553	0.156774	-0.241753	0.722426	
0.326374	0.771889	-0.532842	-0.117247	
0.698984	0.65172	-0.2627	-0.132934	
0.651676	-0.540355	0.524865	0.0886092	
0.618411	-0.650059	-0.221729	-0.381875	
0.494576	-0.0384541	0.403621	-0.768769	
0.5117	-0.560181	0.597584	-0.259333	
0.160665	0.0422391	0.966093	-0.197656	
0.309165	-0.564241	-0.672521	0.365737	
0.727529	-0.489125	-0.477737	0.0567967	
0.690715	-0.252679	-0.672692	-0.0809398	
0.360942	0.708514	-0.518663	-0.314193	
0.139754	0.455425	-0.304867	0.824689	
0.211475	-0.691064	-0.107641	-0.682731	
0.855528	0.358308	0.373268	0.0189401	
0.417418	-0.364483	-0.686162	-0.47127	
0.113858	0.797229	-0.129047	0.578627	
0.350411	-0.318388	-0.752227	0.458252	
0.848159	-0.334083	0.231299	0.339876	
0.526374	0.189735	-0.13627	0.817534	
0.222556	0.193001	0.954721	-0.0415568	
0.318393	-0.58728	-0.0128104	-0.744019	
0.329948	-0.795651	-0.48258	0.158716	
0.785972	-0.403637	0.290562	-0.367287	
0.211594	0.900255	0.099642	-0.367206	
0.286064	-0.765408	0.332815	0.470692	
0.0413645	0.302148	0.672431	-0.674413	
0.152741	-0.658997	0.635919	0.371485	
0.640538	0.0153577	-0.413958	0.646617	
0.384727	0.606343	0.576819	0.389375	
0.157375	-0.907284	-0.26829	0.283002	
0.615458	-0.375483	0.413853	0.555833	
0.666242	0.0572098	0.576295	0.469822	
0.74519	0.613982	-0.182805	0.185206	
0.769504	0.264445	-0.578759	-0.0544978	
0.445302	0.209515	0.681265	-0.541929	
0.637133	-0.315667	0.589029	0.384005	
0.0563877	0.43075	-0.187175	0.881045	
0.584377	0.672707	0.316234	-0.325521	
0.593215	-0.259953	-0.742454	-0.171122	
0.40184	-0.881898	-0.0163246	0.245997	
0.232114	0.582256	-0.220328	0.747367	
0.679745	0.617055	0.365976	0.152482	
0.826978	-0.378511	-0.374855	0.179776	
0.630675	-0.649991	0.226887	0.358166	
0.0605339	0.168726	0.193994	0.964486	
0.297365	0.93766	0.164185	-0.0735623	
0.081262	-0.97974	0.00983276	-0.182783	
0.482665	0.229984	-0.715525	0.449628	
0.831048	0.529541	-0.156383	0.0670027	
0.712568	0.468891	-0.250953	-0.457614	
0.285846	0.915887	-0.27949	0.0364638	
0.0956914	-0.725888	-0.611995	-0.298984	
0.858876	0.436124	0.256862	-0.0784169	
0.429711	0.156928	-0.128589	-0.879879	
0.848401	-0.0274152	-0.526343	0.0492655	
0.377548	-0.418774	-0.65528	0.502687	
0.559473	0.409297	0.700924	-0.167842	
0.735088	-0.148067	0.166743	-0.640249	
0.883432	-0.192022	-0.399375	0.152234	
0.632376	0.260077	-0.282697	0.672714	
0.142399	0.696242	0.317942	0.627601	
0.682764	-0.535035	-0.365525	0.337584	
0.772957	-0.2444	-0.580417	-0.0769647	
0.591149	0.576402	0.432588	-0.362175	
0.381748	0.155706	-0.688085	0.597129	
0.459935	-0.874336	-0.101006	-0.117445	
0.0865916	-0.468297	-0.163958	0.863897	
0.265545	0.388233	0.427345	-0.7721	
0.0117817	-0.651276	0.465756	0.598976	
0.411726	-0.694478	-0.579575	0.110787	
0.301689	-0.312507	0.794416	0.424531	
0.760328	0.100933	-0.51621	-0.381105	
0.263793	-0.195942	0.557641	-0.76227	
0.0829807	-0.174741	0.859188	-0.473682	
0.423906	-0.847006	-0.17468	0.269018	
0.306515	0.502235	0.0453333	0.807313	
0.322042	0.841524	0.273845	0.336356	
0.56854	0.779906	-0.255571	0.0565012	
0.699065	-0.561031	-0.321764	-0.304993	
0.388112	-0.488134	0.613411	0.484584	
0.397247	0.478394	0.783043	0.0133615	
0.467945	0.246844	-0.694641	0.487411	
0.502082	0.488877	0.32374	0.635693	
0.61184	-0.0946383	0.267716	0.738257	
0.052818	0.504389	-0.0078629	0.861824	
0.626223	-0.469659	-0.229446	0.578463	
0.192838	-0.0943905	0.833374	0.509306	
0.657057	-0.262302	-0.343338	-0.617732	
0.229879	0.216338	-0.946953	-0.0602715	
0.0106305	-0.28285	0.310103	-0.90759	
0.398267	0.911655	0.00729306	0.10107	
0.728515	-0.420473	-0.540769	0.00604726	
0.000512919	-0.868607	-0.431806	0.243033	
0.268579	-0.632527	0.480328	0.545032	
0.605405	-0.247352	-0.22159	-0.723325	
0.125252	0.0281842	0.459342	0.878933	
0.738421	-0.477756	-0.274269	0.388921	
0.737399	0.0495209	0.638435	-0.214922	
0.58343	0.267253	-0.546451	0.538123	
0.644045	-0.317989	0.426461	0.549745	
0.533514	-0.347159	0.0909215	-0.765883	
0.301568	0.401687	-0.437734	0.745717	
0.778359	-0.421731	-0.014507	-0.464855	
0.35868	0.912719	-0.19171	-0.0392496	
0.626095	0.170051	-0.683441	-0.334657	
0.610267	-0.576857	-0.259373	-0.477007	
0.358941	0.268272	-0.790627	0.417253	
0.66956	-0.199857	-0.449885	0.556192	
0.836211	0.496186	0.0289588	-0.23176	
0.0139436	0.330273	0.348806	-0.876961	
0.593283	-0.471554	-0.600084	-0.256029	
0.306427	-0.179187	-0.933583	-0.0491723	
0.481918	-0.0346996	0.446051	0.753386	
0.0574873	-0.192717	-0.266471	-0.942629	
0.846996	0.185061	-0.146239	-0.476408	
0.201462	0.338282	0.481531	-0.783011	
0.02271	0.577465	0.815331	-0.035411	
0.331205	0.875916	-0.252874	0.243165	
0.358736	-0.726057	-0.257871	0.526927	
0.325368	0.623209	0.709521	0.0482339	
0.564641	-0.307304	-0.290119	-0.708926	
0.173335	0.285225	-0.802894	0.493927	
0.49861	0.803227	-0.324689	0.0281215	
0.469909	-0.500188	-0.365293	0.628935	
0.316886	0.666527	0.535278	-0.410855	
0.445554	0.430534	0.0139002	0.784812	
0.941054	0.145129	0.0200462	-0.304881	
0.0493191	-0.569292	-0.395853	0.71887	
0.259698	0.300556	-0.35464	0.846436	
0.401343	-0.459352	0.470024	0.637963	
0.651994	0.584791	-0.12431	-0.466336	
0.509835	-0.500211	0.48201	0.507468	
0.686057	0.452096	-0.477535	0.31128	
0.139272	0.188489	-0.957861	0.166065	
0.642871	0.5046	0.282895	-0.502061	
0.331648	0.504381	0.700651	-0.38039	
0.69566	-0.387003	0.155225	0.584971	
0.699029	0.488394	-0.239858	-0.464002	
0.663065	-0.542807	-0.222813	0.464822	
0.080309	0.104584	0.983287	-0.125539	
0.280303	-0.390253	-0.76111	0.435712	
0.267492	0.907958	0.100639	-0.306482	
0.42603	0.404929	0.359597	-0.724722	
0.429459	0.556939	0.524707	-0.479653	
0.182637	-0.0630994	0.712476	-0.674567	
0.476072	0.391641	-0.424533	0.663132	
0.0305074	0.304871	-0.919738	-0.245366	
0.829382	0.396857	0.0163345	-0.392892	
0.0135572	0.187743	-0.569004	0.800502	
0.680103	0.413369	-0.385111	0.4672	
0.371917	0.209669	0.715008	0.553607	
0.496426	-0.479718	-0.69129	-0.213426	
0.0334311	-0.166269	0.911522	0.374654	
0.469687	0.330889	-0.62715	-0.525918	
0.693877	-0.0964394	0.0222019	-0.713261	
0.347409	0.881431	-0.319767	0.0116088	
0.322708	0.279173	0.154083	0.891168	
0.695875	-0.257711	0.267183	-0.614781	
0.761769	0.324382	0.515059	-0.221805	
0.874566	0.245267	0.0334044	-0.416968	
0.51855	0.173508	0.340377	0.764948	
0.640428	-0.523107	-0.0369539	0.561111	
0.608192	0.0352908	0.237943	0.756465	
0.64366	0.0379546	0.630305	0.432408	
0.894638	-0.0625646	-0.235911	0.374238	
0.175723	-0.485143	0.483787	0.706901	
0.0821701	0.464189	0.730331	0.49436	
0.0270822	0.897744	-0.327219	-0.293685	
0.39885	-0.177255	0.890522	0.128332	
0.505257	-0.63925	0.0494945	-0.577603	
0.487668	0.0811203	-0.193113	0.84753	
0.0524956	-0.689008	0.249755	-0.678332	
0.335919	-0.137276	-0.607307	0.706747	
0.195083	-0.391411	0.268056	0.85842	
0.24738	-0.184055	-0.0454297	-0.950191	
0.316711	-0.557742	0.404391	-0.651986	
0.594324	-0.348516	-0.120347	-0.714725	
0.234061	-0.733095	-0.530812	0.355	
0.58671	0.589074	0.233862	0.504055	
0.690215	0.14916	-0.0406829	-0.706894	
0.180116	-0.543015	-0.518266	0.635683	
0.29145	-0.0757828	0.206846	0.930875	
0.39775	0.834754	0.0195131	-0.380262	
0.599775	0.127688	0.0220812	0.789606	
0.0933845	-0.977009	0.105442	-0.160049	
0.128716	-0.507618	0.841598	0.132169	
0.614825	-0.520637	0.446084	0.38979	
0.345334	0.257079	-0.90116	-0.0506467	
0.771597	0.13228	-0.522348	0.338072	
0.00750904	-0.897622	-0.38214	-0.219517	
0.731529	0.321758	-0.00467801	-0.601095	
0.464726	-0.341801	0.812366	0.0852253	
0.431825	-0.161403	0.646069	0.608335	
0.68368	-0.143092	0.0975386	0.708938	
0.117307	0.383896	-0.906974	0.127517	
0.0847157	0.278187	0.358186	0.887208	
0.398413	0.355358	0.259724	-0.804693	
0.459746	0.662827	0.159496	0.569083	
0.00736418	-0.291066	-0.788543	-0.541688	
0.921352	0.117258	0.309714	-0.203562	
0.184328	-0.921404	-0.315599	-0.132041	
0.194045	0.206973	-0.152641	0.946683	
0.396374	-0.760918	0.505328	-0.0923822	
0.346521	-0.761989	-0.341228	-0.427619	
0.956388	-0.177691	-0.206669	0.10505	
0.815875	0.0317289	0.571752	-0.0802541	
0.75017	-0.307802	0.239724	0.533887	
0.850442	-0.303099	0.142402	-0.40571	
0.526072	0.430389	-0.470231	0.562936	
0.684204	-0.214076	-0.225551	0.659669	
0.605565	0.00252746	0.189304	0.772948	
0.612376	-0.510623	-0.410336	0.442588	
0.822609	-0.249534	0.0429707	-0.509118	
0.337932	0.421049	0.825561	-0.164222	
0.115541	0.310344	-0.413231	-0.848279	
0.350785	-0.850415	-0.302482	0.249497	
0.347856	0.271311	-0.54798	0.710707	
0.00286388	0.613815	-0.537528	-0.578175	
0.0250514	0.646253	-0.725504	0.235317	
0.859232	0.206672	-0.279374	-0.375444	
0.970675	-0.161143	-0.054002	0.17002	
0.582652	0.514257	-0.325441	-0.538651	
